,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
10076,I016936,3/21/01,530,19,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10074,I016930,3/21/01,530,31,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5460,I016927,3/21/01,310,3,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
21022,I016930,3/21/01,94,44800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
4360,I016939,3/21/01,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
28414,I016936,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
28415,I016939,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
28416,I017077,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
7642,I016918,3/21/01,400,8.29,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7645,I016927,3/21/01,400,8.32,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7644,I016924,3/21/01,400,8.33,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
28413,I016933,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
4361,I017077,3/21/01,300,8.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17682,I016915,3/21/01,10,18.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17683,I016918,3/21/01,10,16.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17684,I016921,3/21/01,10,16.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17685,I016924,3/21/01,10,16.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17686,I016927,3/21/01,10,17,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17687,I016930,3/21/01,10,17.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
7643,I016921,3/21/01,400,8.33,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
28411,I016927,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
28412,I016930,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
28409,I016921,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
4359,I016936,3/21/01,300,8.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4358,I016933,3/21/01,300,8.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4357,I016930,3/21/01,300,7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4356,I016927,3/21/01,300,7.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4355,I016924,3/21/01,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
28410,I016924,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
4353,I016918,3/21/01,300,7.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4354,I016921,3/21/01,300,7.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
7646,I016930,3/21/01,400,8.23,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7641,I016915,3/21/01,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
17691,I017077,3/21/01,10,17.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17690,I016939,3/21/01,10,17.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17689,I016936,3/21/01,10,16.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
28408,I016918,3/21/01,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
4352,I016915,3/21/01,300,8.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17688,I016933,3/21/01,10,16.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
23881,R196052,4/5/01,31616,50,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
27344,35546,4/5/01,32218,7.12,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
14216,35546,4/5/01,940,574,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27600,35546,4/5/01,70300,1140,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
7655,1907838,4/5/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7664,1907847,4/5/01,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7663,1907846,4/5/01,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7662,1907845,4/5/01,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7661,1907844,4/5/01,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7660,1907843,4/5/01,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7659,1907842,4/5/01,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7658,1907841,4/5/01,400,7.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7657,1907840,4/5/01,400,7.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7656,1907839,4/5/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7654,1907837,4/5/01,400,6.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7653,1907836,4/5/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7651,1907834,4/5/01,400,7.1,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7652,1907835,4/5/01,400,7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7665,R196052,4/5/01,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
21040,1907847,4/5/01,94,30400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11546,35546,4/5/01,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
25233,R196052,4/5/01,480,1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
21035,1907842,4/5/01,94,16500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21034,1907841,4/5/01,94,14800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21033,1907840,4/5/01,94,12060,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21032,1907839,4/5/01,94,4890,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21031,1907838,4/5/01,94,3720,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21030,1907837,4/5/01,94,3420,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21029,1907836,4/5/01,94,2800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21028,1907835,4/5/01,94,2290,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
14899,35546,4/5/01,945,82,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
21027,1907834,4/5/01,94,2160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
30210,35546,4/5/01,951,0.1,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
30079,R196052,4/5/01,82903,14.5,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water ,24.647017,-93.581543
17705,1907847,4/5/01,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17704,1907846,4/5/01,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17703,1907845,4/5/01,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
21036,1907843,4/5/01,94,24400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
17702,1907844,4/5/01,10,20.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
21037,1907844,4/5/01,94,29700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21039,1907846,4/5/01,94,30400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
4376,R196052,4/5/01,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4375,1907847,4/5/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4374,1907846,4/5/01,300,8.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4373,1907845,4/5/01,300,8.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4372,1907844,4/5/01,300,8.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4371,1907843,4/5/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4370,1907842,4/5/01,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4369,1907841,4/5/01,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4368,1907840,4/5/01,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4367,1907839,4/5/01,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4366,1907838,4/5/01,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4365,1907837,4/5/01,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4364,1907836,4/5/01,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4363,1907835,4/5/01,300,7.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
29574,35546,4/5/01,593,0.06,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
21038,1907845,4/5/01,94,30000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
17701,1907843,4/5/01,10,19.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
10079,35546,4/5/01,530,21,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17699,1907841,4/5/01,10,19.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
10886,35546,4/5/01,535,3,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
25219,1907834,4/5/01,480,1.1,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25220,1907835,4/5/01,480,1.2,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25221,1907836,4/5/01,480,1.4,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25222,1907837,4/5/01,480,1.7,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25223,1907838,4/5/01,480,1.9,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
17700,1907842,4/5/01,10,19.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
25225,1907840,4/5/01,480,6.9,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25226,1907841,4/5/01,480,8.3,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25227,1907842,4/5/01,480,9,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25228,1907843,4/5/01,480,13.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25229,1907844,4/5/01,480,18.2,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25230,1907845,4/5/01,480,18.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25231,1907846,4/5/01,480,18.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
25232,1907847,4/5/01,480,18.8,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
28796,35546,4/5/01,625,0.62,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
27976,R196052,4/5/01,78,0.4,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water ,24.647017,-93.581543
25224,1907839,4/5/01,480,2.6,SALINITY - PARTS PER THOUSAND,PPT,Water,N/A Calculation,Water ,24.647017,-93.581543
23253,35546,4/5/01,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13515,35546,4/5/01,665,0.08,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17698,1907840,4/5/01,10,19.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
4362,1907834,4/5/01,300,7.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17697,1907839,4/5/01,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17696,1907838,4/5/01,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17695,1907837,4/5/01,10,20.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17694,1907836,4/5/01,10,20.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
22354,35546,4/5/01,32211,10,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17706,R196052,4/5/01,10,21.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
17692,1907834,4/5/01,10,20.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
28417,R196052,4/5/01,72053,4,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water ,24.647017,-93.581543
9161,35546,4/5/01,410,27,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
21041,R196052,4/5/01,94,1960,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
26580,35546,4/5/01,680,8,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17693,1907835,4/5/01,10,20.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
4385,I021260,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
23891,I021487,4/11/01,31616,500,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23890,I021260,4/11/01,31616,300,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23889,I021254,4/11/01,31616,130,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23888,I021248,4/11/01,31616,130,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23887,I021242,4/11/01,31616,220,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23886,I021236,4/11/01,31616,170,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23885,I021230,4/11/01,31616,40,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23884,I021224,4/11/01,31616,20,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
23883,I021218,4/11/01,31616,40,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
4383,I021248,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4384,I021254,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4382,I021242,4/11/01,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4381,I021236,4/11/01,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4380,I021230,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4379,I021224,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4377,I021212,4/11/01,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
4386,I021487,4/11/01,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17715,I021260,4/11/01,10,23.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
23882,I021212,4/11/01,31616,220,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
4378,I021218,4/11/01,300,7.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17716,I021487,4/11/01,10,23.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
10081,I021218,4/11/01,530,23,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
7670,I021236,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7669,I021230,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7668,I021224,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7667,I021218,4/11/01,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7666,I021212,4/11/01,400,8.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
10080,I021212,4/11/01,530,23,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
21051,I021487,4/11/01,94,29400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21050,I021260,4/11/01,94,29900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21049,I021254,4/11/01,94,30600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21048,I021248,4/11/01,94,30600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21047,I021242,4/11/01,94,30700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21046,I021236,4/11/01,94,30600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21045,I021230,4/11/01,94,30500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21044,I021224,4/11/01,94,30500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21043,I021218,4/11/01,94,30600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
21042,I021212,4/11/01,94,29100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
29823,I021218,4/11/01,31648,40,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
5475,I021487,4/11/01,310,8,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5474,I021260,4/11/01,310,7,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
7671,I021242,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
5473,I021254,4/11/01,310,7,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
7672,I021248,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
7674,I021260,4/11/01,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
29824,I021224,4/11/01,31648,20,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29825,I021230,4/11/01,31648,40,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29826,I021236,4/11/01,31648,170,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29827,I021242,4/11/01,31648,220,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29828,I021248,4/11/01,31648,130,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29829,I021254,4/11/01,31648,130,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
29830,I021260,4/11/01,31648,300,"E. COLI, MTEC, MF, #/100 ML",#/100ML,Water,N/A Calculation,Water ,24.647017,-93.581543
