Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
RR22058,7/7/08,89966,1,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,82079,94,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,10,27.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,94,4350,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,300,3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,61,0,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22058,7/7/08,31699,20,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,10,28,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,680,8.61,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,70300,1050,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,94,1840,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,89965,1,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,945,172,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,410,172,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,335,63,"CHEMICAL OXYGEN DEMAND, .025N K2CR2O7 (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,1351,1,"FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry",NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,31699,490,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,89969,1,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,915,89.8,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,535,13,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,89966,2,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,665,0.37,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,61,0,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,530,74,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,671,0.18,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,940,428,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,630,0.04,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,33.888817,-98.005991
RR22100,8/13/08,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,300,4.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,82079,106,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22100,8/13/08,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,72053,1,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,89966,3,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,82079,290,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,94,322,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,31699,4100,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,300,5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,89965,1,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,89969,1,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22109,9/9/08,10,24.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,82079,56,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,31699,230,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,300,10.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,89966,1,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,89965,4,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,10,14.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,94,4800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22131,10/27/08,89969,5,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,89969,1,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,535,18,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,530,80,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,410,108,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,665,0.31,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,10,14.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,94,4570,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,630,0.04,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,33.888817,-98.005991
RR22149,11/12/08,300,9.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,945,544,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,671,0.04,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,89966,1,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,335,47,"CHEMICAL OXYGEN DEMAND, .025N K2CR2O7 (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,940,1230,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,70300,3100,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,680,5.93,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,31699,20,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,82079,87.7,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,915,189,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22149,11/12/08,89965,2,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,89965,4,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,10,7.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,300,9.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,94,4660,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,89966,2,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,31699,52,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,82079,36,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22154,12/1/08,89969,5,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,89966,3,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,89965,2,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,94,3940,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,89969,5,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,82079,10,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,300,13.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,31699,31,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22196,1/5/09,20424,3,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,680,9.63,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,915,139,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,89969,5,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,89965,4,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,671,0.04,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FLDFILT<15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,945,438,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,335,46,"CHEMICAL OXYGEN DEMAND, .025N K2CR2O7 (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,94,3640,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,940,959,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,89966,1,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,70300,2630,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,630,0.04,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,33.888817,-98.005991
RR22215,2/11/09,410,128,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,10,13.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,300,11.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,20424,3,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,530,21.6,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,31699,130,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,82079,20.2,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,72053,1,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,665,0.11,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22215,2/11/09,535,13.2,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,82079,21,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,89969,3,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,89966,2,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,94,3800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,31699,37,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,89965,3,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,10,8.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,300,14.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22229,3/2/09,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,89971,6,"WATER ODOR (1=SEWAGE, 2=OILY/CHEMICAL, 3=ROTTEN EGGS, 4=MUSKY, 5=FISHY, 6=NONE, 7=OTHER (WRITE IN COMMENTS))",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,82079,18,"TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU",NTU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,94,3590,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,89969,3,WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT,NS,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,20424,4,"WATER CLARITY, 1=EXCELLENT 2=GOOD 3=FAIR 4=POOR",NU,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,89965,4,"WIND INTENSITY (1=CALM,2=SLIGHT,3=MOD.,4=STRONG)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,89966,2,"PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)",NS,Other,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,31699,31,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,300,9.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,10,14.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
RR22250,4/6/09,31704,6,"E.COLI, COLILERT, IDEXX, HOLDING TIME",HOURS,Water,N/A Calculation,Water,33.888817,-98.005991
